document	topic	gamma
262_1820	3	0.11386138613861387
263_1820	3	0.1554054054054054
264_1820	3	0.015625
265_1820	3	0.013368983957219251
266_1820	3	0.028205128205128206
267_1820	3	0.007731958762886598
268_1820	3	0.008928571428571428
269_1820	3	0.0027624309392265192
27_1823	3	0.02478134110787172
270_1820	3	0.004
271_1820	3	0.08967391304347826
272_1820	3	0.030120481927710843
273_1820	3	0.06395348837209303
274_1820	3	0.027675276752767528
275_1820	3	0.04824561403508772
276_1821	3	0.02813852813852814
277_1821	3	0.003875968992248062
278_1821	3	0.09119496855345911
279_1821	3	0.055693069306930694
28_1823	3	0.26595744680851063
280_1821	3	0.006666666666666667
281_1821	3	0.030944625407166124
282_1821	3	0.34523809523809523
283_1821	3	0.06989247311827956
284_1821	3	0.012195121951219513
285_1821	3	0.0023148148148148147
286_1821	3	0.0014124293785310734
287_1821	3	0.1639784946236559
288_1821	3	0.044
289_1821	3	0.013227513227513227
29_1820	3	0.006578947368421052
290_1818	3	0.12050359712230216
291_1819	3	0.05505952380952381
292_1819	3	0.027472527472527472
293_1822	3	0.12761506276150628
294_1822	3	0.08415841584158416
295_1822	3	0.050239234449760764
296_1822	3	0.003355704697986577
297_1822	3	0.007142857142857143
298_1822	3	0.07731958762886598
299_1822	3	0.02348993288590604
3_1819	3	0.02699228791773779
30_1820	3	0.06923076923076923
300_1822	3	0.007142857142857143
301_1822	3	0.03723404255319149
302_1822	3	0.0024630541871921183
303_1822	3	0.12569832402234637
304_1822	3	0.07647058823529412
305_1822	3	0.0783132530120482
306_1822	3	0.026595744680851064
307_1823	3	0.008361204013377926
308_1823	3	0.1388888888888889
309_1823	3	0.008532423208191127
31_1820	3	0.06707317073170732
310_1823	3	0.125
311_1823	3	0.11021505376344086
312_1823	3	0.09863945578231292
313_1824	3	0.13541666666666666
314_1824	3	0.0018796992481203006
316_1831	3	6.501950585175553e-4
317_1831	3	0.04310344827586207
318_1831	3	0.013157894736842105
319_1831	3	0.028409090909090908
32_1820	3	0.026785714285714284
323_1831	3	0.008771929824561403
326_1827	3	0.038135593220338986
327_1835	3	0.1407766990291262
328_1832	3	0.01282051282051282
329_1832	3	0.010638297872340425
33_1820	3	0.03125
330_1832	3	0.015151515151515152
331_1830	3	0.022058823529411766
332_1828	3	0.11858974358974358
333_1820	3	0.036585365853658534
334_1820	3	0.0390625
335_1820	3	0.00273224043715847
336_1825	3	0.0048543689320388345
337_1825	3	0.00423728813559322
338_1825	3	0.022727272727272728
339_1821	3	0.0010504201680672268
34_1821	3	0.06132075471698113
341_1822	3	0.04567307692307692
343_1823	3	0.6118012422360248
344_1816	3	0.0048543689320388345
345_1816	3	0.016605166051660517
346_1817	3	0.003246753246753247
347_1817	3	0.0028089887640449437
349_1817	3	0.0029069767441860465
35_1821	3	0.007177033492822967
350_1817	3	0.0043859649122807015
351_1817	3	0.021820448877805487
352_1818	3	0.005813953488372093
353_1818	3	0.02287581699346405
354_1818	3	0.078
355_1821	3	0.0078125
356_1825	3	0.1691919191919192
357_1826	3	0.014705882352941176
358_1827	3	0.01282051282051282
359_1829	3	0.022058823529411766
36_1821	3	0.004807692307692308
360_1831	3	0.05652173913043478
362_1830	3	0.03488372093023256
363_1831	3	0.16666666666666666
364_1828	3	0.008333333333333333
365_1828	3	0.0950920245398773
366_1828	3	0.0625
367_1827	3	0.006122448979591836
368_1827	3	0.0234375
369_1828	3	0.013742071881606765
37_1821	3	0.0040650406504065045
370_1829	3	0.0375
371_1829	3	0.01948051948051948
373_1830	3	0.004761904761904762
374_1830	3	0.005952380952380952
375_1829	3	0.07926829268292683
376_1829	3	0.004310344827586207
377_1830	3	0.010344827586206896
378_1830	3	0.0211864406779661
379_1830	3	0.06132075471698113
38_1821	3	0.06338028169014084
380_1830	3	0.005434782608695652
381_1830	3	0.03333333333333333
382_1830	3	0.00510204081632653
383_1825	3	0.010714285714285714
386_1825	3	0.051515151515151514
387_1826	3	0.028409090909090908
389_1826	3	0.08823529411764706
39_1821	3	0.028846153846153848
390_1826	3	0.07777777777777778
392_1826	3	0.0031645569620253164
393_1826	3	0.012135922330097087
394_1826	3	0.07553956834532374
395_1830	3	0.07857142857142857
396_1830	3	0.004901960784313725
397_1825	3	0.03024193548387097
398_1831	3	0.003703703703703704
399_1831	3	0.043859649122807015
4_1819	3	0.0035714285714285713
40_1822	3	0.00684931506849315
400_1832	3	0.017482517482517484
401_1832	3	0.13297872340425532
403_1833	3	0.03271028037383177
405_1833	3	0.005494505494505495
406_1833	3	0.004545454545454545
407_1833	3	0.006756756756756757
408_1833	3	0.027777777777777776
409_1827	3	0.00625
41_1822	3	0.055970149253731345
410_1834	3	0.011111111111111112
411_1834	3	0.03260869565217391
412_1834	3	0.004424778761061947
413_1834	3	0.005376344086021506
414_1834	3	0.010869565217391304
415_1834	3	0.25135135135135134
416_1834	3	0.1865079365079365
417_1834	3	0.004464285714285714
418_1834	3	0.2570093457943925
419_1834	3	0.00909090909090909
42_1822	3	0.0022222222222222222
420_1827	3	0.04487179487179487
421_1835	3	0.001004016064257028
422_1821	3	0.03648068669527897
423_1821	3	0.16817155756207675
424_1821	3	0.07525951557093426
425_1826	3	0.1519230769230769
426_1827	3	0.14732142857142858
428_1825	3	0.08577405857740586
429_1826	3	0.0035971223021582736
43_1822	3	0.013089005235602094
430_1826	3	0.06967213114754098
431_1829	3	0.014563106796116505
432_1830	3	0.007142857142857143
433_1821	3	0.013513513513513514
434_1830	3	0.003937007874015748
435_1830	3	0.07534246575342465
436_1830	3	0.0058823529411764705
437_1830	3	0.004792332268370607
438_1830	3	0.03125
439_1825	3	0.12058823529411765
44_1823	3	0.028455284552845527
440_1828	3	0.010638297872340425
441_1824	3	0.023316062176165803
442_1825	3	0.007936507936507936
443_1826	3	0.022727272727272728
444_1826	3	0.006097560975609756
445_1826	3	0.00909090909090909
446_1827	3	0.0521978021978022
447_1827	3	0.00684931506849315
448_1827	3	0.034274193548387094
449_1827	3	0.010869565217391304
45_1823	3	0.0037593984962406013
450_1827	3	0.0546875
451_1829	3	4.5578851412944393e-4
452_1829	3	0.04491017964071856
453_1829	3	0.04285714285714286
454_1830	3	0.006696428571428571
455_1830	3	0.07584269662921349
456_1831	3	0.0035211267605633804
457_1830	3	0.043785310734463276
458_1822	3	0.005319148936170213
459_1822	3	0.00641025641025641
460_1822	3	0.0030303030303030303
461_1822	3	0.02631578947368421
462_1822	3	0.007352941176470588
463_1823	3	0.04411764705882353
464_1823	3	0.06147540983606557
465_1823	3	0.006097560975609756
466_1823	3	0.0125
467_1825	3	0.008771929824561403
47_1821	3	0.04307116104868914
49_1821	3	0.0032679738562091504
497_1827	3	0.03682170542635659
5_1819	3	0.016566265060240965
50_1822	3	0.005319148936170213
51_1822	3	0.057
516_1832	3	0.007692307692307693
517_1833	3	0.028517110266159697
53_1822	3	0.020061728395061727
55_1821	3	0.01875
56_1821	3	0.039285714285714285
564_1823	3	0.115625
567_1835	3	0.011904761904761904
568_1835	3	0.009259259259259259
569_1835	3	0.09405940594059406
57_1821	3	0.04054054054054054
570_1833	3	0.002403846153846154
58_1823	3	0.09902597402597403
581_1827	3	0.00909090909090909
582_1827	3	0.0846774193548387
583_1827	3	0.006122448979591836
584_1827	3	0.16573033707865167
585_1827	3	0.010638297872340425
586_1827	3	0.032663316582914576
59_1823	3	0.03807106598984772
598_1834	3	0.003875968992248062
599_1835	3	0.13106796116504854
6_1819	3	0.00641025641025641
600_1835	3	0.03733528550512445
601_1829	3	0.032467532467532464
602_1829	3	0.05421686746987952
61_1822	3	0.00929368029739777
612_1827	3	0.02027027027027027
615_1827	3	0.04398148148148148
62_1822	3	0.005506607929515419
63_1823	3	0.05319148936170213
64_1823	3	0.018134715025906734
65_1823	3	0.040930979133226325
66_1823	3	0.05344827586206897
67_1823	3	0.08957654723127036
69_1825	3	0.007425742574257425
7_1819	3	0.017195767195767195
70_1825	3	0.00641025641025641
71_1825	3	0.09482758620689655
75_1821	3	0.052884615384615384
77_1821	3	0.02336448598130841
8_1820	3	0.007987220447284345
80_1824	3	0.01871657754010695
82_1824	3	0.014705882352941176
83_1824	3	0.0390625
84_1824	3	0.05327868852459016
85_1824	3	0.15885416666666666
86_1824	3	0.14885496183206107
87_1824	3	0.042986425339366516
88_1824	3	0.0024390243902439024
89_1824	3	0.04929577464788732
9_1820	3	0.008333333333333333
90_1825	3	0.5179640718562875
91_1825	3	0.017857142857142856
92_1826	3	0.05203619909502263
93_1826	3	0.009615384615384616
94_1826	3	0.13013698630136986
95_1826	3	0.07309941520467836
96_1826	3	0.00625
97_1824	3	0.0034965034965034965
98_1824	3	0.02534562211981567
99_1824	3	0.0021008403361344537
1_1818	4	0.04251700680272109
10_1820	4	0.005555555555555556
100_1825	4	0.32916666666666666
101_1825	4	0.011363636363636364
102_1825	4	0.041666666666666664
103_1825	4	0.036585365853658534
104_1825	4	0.016129032258064516
105_1826	4	0.006756756756756757
11_1820	4	0.071875
112_1824	4	0.01
113_1824	4	0.010869565217391304
114_1824	4	0.0453125
115_1824	4	0.04025423728813559
116_1824	4	0.08762886597938144
117_1827	4	0.004411764705882353
119_1826	4	0.008064516129032258
12_1820	4	0.10767326732673267
120_1826	4	0.006493506493506494
121_1826	4	0.05952380952380952
122_1824	4	0.16265060240963855
123_1824	4	0.11855670103092783
124_1824	4	0.0603448275862069
127_1830	4	0.08333333333333333
128_1830	4	0.05844155844155844
129_1829	4	0.02321981424148607
13_1820	4	0.02830188679245283
130_1834	4	0.140625
131_1827	4	0.18711656441717792
132_1827	4	0.2318181818181818
133_1828	4	0.02717391304347826
134_1830	4	0.028846153846153848
135_1830	4	0.08064516129032258
136_1830	4	0.05384615384615385
137_1830	4	0.029411764705882353
138_1826	4	0.004464285714285714
139_1826	4	0.04035087719298246
14_1820	4	0.007042253521126761
142_1826	4	0.002242152466367713
143_1826	4	0.00847457627118644
146_1825	4	0.023109243697478993
147_1825	4	0.006944444444444444
148_1825	4	0.13354037267080746
149_1825	4	0.07333333333333333
15_1820	4	0.022935779816513763
150_1825	4	0.006097560975609756
152_1815	4	0.025612472160356347
154_1815	4	0.0720164609053498
155_1816	4	0.01152482269503546
156_1826	4	0.02616279069767442
157_1826	4	0.008771929824561403
16_1820	4	0.33189655172413796
160_1826	4	0.011111111111111112
161_1826	4	0.011904761904761904
162_1815	4	0.036170212765957444
17_1821	4	0.06797583081570997
18_1821	4	0.02403846153846154
19_1822	4	0.07446808510638298
2_1821	4	0.017006802721088437
20_1822	4	0.030660377358490566
200_1816	4	0.003289473684210526
201_1816	4	0.05051369863013699
202_1816	4	0.158
205_1815	4	0.17105263157894737
206_1816	4	0.06481481481481481
209_1818	4	0.044270833333333336
21_1822	4	0.005
210_1818	4	0.011111111111111112
211_1818	4	0.08560794044665013
212_1820	4	0.13541666666666666
214_1824	4	0.10681818181818181
215_1824	4	0.016666666666666666
216_1815	4	0.003676470588235294
217_1829	4	0.15416666666666667
218_1829	4	0.010416666666666666
219_1829	4	0.0056179775280898875
22_1823	4	0.0234375
220_1829	4	0.029411764705882353
221_1829	4	0.030660377358490566
222_1829	4	0.003875968992248062
224_1829	4	0.08064516129032258
226_1829	4	0.06164383561643835
227_1825	4	0.013447432762836185
228_1829	4	0.008620689655172414
229_1830	4	0.25728155339805825
23_1823	4	0.15056818181818182
230_1830	4	0.016129032258064516
232_1831	4	0.06919642857142858
236_1830	4	0.011904761904761904
239_1824	4	0.06415929203539823
24_1823	4	0.010135135135135136
240_1825	4	0.06934306569343066
242_1825	4	0.013157894736842105
243_1825	4	0.0532994923857868
245_1821	4	0.00663716814159292
248_1823	4	0.0023923444976076554
249_1824	4	0.006787330316742082
25_1823	4	0.09060402684563758
250_1818	4	0.020634920634920634
251_1818	4	0.18341708542713567
252_1818	4	0.03125
253_1818	4	0.06298449612403101
254_1818	4	0.004464285714285714
255_1819	4	0.00980392156862745
256_1819	4	0.0220125786163522
257_1819	4	0.007246376811594203
258_1819	4	0.043689320388349516
259_1819	4	0.07352941176470588
26_1823	4	0.008333333333333333
260_1819	4	0.027227722772277228
261_1820	4	0.025198938992042442
262_1820	4	0.04455445544554455
263_1820	4	0.060810810810810814
264_1820	4	0.11979166666666667
265_1820	4	0.00267379679144385
266_1820	4	0.07948717948717948
267_1820	4	0.01288659793814433
268_1820	4	0.0125
269_1820	4	0.0027624309392265192
27_1823	4	0.016034985422740525
270_1820	4	0.012
271_1820	4	0.0625
272_1820	4	0.13855421686746988
273_1820	4	0.029069767441860465
274_1820	4	0.00922509225092251
275_1820	4	0.013157894736842105
276_1821	4	0.08008658008658008
277_1821	4	0.01937984496124031
278_1821	4	0.0220125786163522
279_1821	4	0.011138613861386138
28_1823	4	0.11702127659574468
280_1821	4	0.006666666666666667
281_1821	4	0.0016286644951140066
282_1821	4	0.003968253968253968
283_1821	4	0.005376344086021506
284_1821	4	0.06097560975609756
285_1821	4	0.0023148148148148147
286_1821	4	0.09463276836158192
287_1821	4	0.12096774193548387
288_1821	4	0.012
289_1821	4	0.018518518518518517
29_1820	4	0.006578947368421052
290_1818	4	0.01618705035971223
291_1819	4	0.00744047619047619
292_1819	4	0.0018315018315018315
293_1822	4	0.03138075313807531
294_1822	4	0.04455445544554455
295_1822	4	0.007177033492822967
296_1822	4	0.23154362416107382
297_1822	4	0.007142857142857143
298_1822	4	0.005154639175257732
299_1822	4	0.07718120805369127
3_1819	4	0.011568123393316195
30_1820	4	0.11538461538461539
300_1822	4	0.007142857142857143
301_1822	4	0.03723404255319149
302_1822	4	0.0812807881773399
303_1822	4	0.030726256983240222
304_1822	4	0.06470588235294118
305_1822	4	0.030120481927710843
306_1822	4	0.19680851063829788
307_1823	4	0.05852842809364549
308_1823	4	0.0025252525252525255
309_1823	4	0.08703071672354949
31_1820	4	0.018292682926829267
310_1823	4	0.005434782608695652
311_1823	4	0.002688172043010753
312_1823	4	0.03741496598639456
313_1824	4	0.010416666666666666
314_1824	4	0.09586466165413533
316_1831	4	0.01235370611183355
317_1831	4	0.04310344827586207
318_1831	4	0.039473684210526314
319_1831	4	0.017045454545454544
32_1820	4	0.13392857142857142
323_1831	4	0.008771929824561403
326_1827	4	0.00423728813559322
327_1835	4	0.024271844660194174
328_1832	4	0.0641025641025641
329_1832	4	0.05319148936170213
33_1820	4	0.03125
330_1832	4	0.07575757575757576
331_1830	4	0.03676470588235294
332_1828	4	0.07371794871794872
333_1820	4	0.028455284552845527
334_1820	4	0.0234375
335_1820	4	0.00273224043715847
336_1825	4	0.014563106796116505
337_1825	4	0.00423728813559322
338_1825	4	0.007575757575757576
339_1821	4	0.0031512605042016808
34_1821	4	0.1179245283018868
341_1822	4	0.007211538461538462
343_1823	4	0.003105590062111801
344_1816	4	0.01262135922330097
345_1816	4	0.03505535055350553
346_1817	4	0.016233766233766232
347_1817	4	0.042134831460674156
349_1817	4	0.0029069767441860465
35_1821	4	0.11244019138755981
350_1817	4	0.19736842105263158
351_1817	4	6.234413965087282e-4
352_1818	4	0.01744186046511628
353_1818	4	0.22549019607843138
354_1818	4	0.002
355_1821	4	0.0026041666666666665
356_1825	4	0.012626262626262626
357_1826	4	0.014705882352941176
358_1827	4	0.01282051282051282
359_1829	4	0.13970588235294118
36_1821	4	0.0625
360_1831	4	0.004347826086956522
362_1830	4	0.22093023255813954
363_1831	4	0.07446808510638298
364_1828	4	0.15833333333333333
365_1828	4	0.009202453987730062
366_1828	4	0.15178571428571427
367_1827	4	0.0020408163265306124
368_1827	4	0.0078125
369_1828	4	0.017970401691331923
37_1821	4	0.22357723577235772
370_1829	4	0.0375
371_1829	4	0.032467532467532464
373_1830	4	0.04285714285714286
374_1830	4	0.05357142857142857
375_1829	4	0.17682926829268292
376_1829	4	0.03017241379310345
377_1830	4	0.1
378_1830	4	0.038135593220338986
379_1830	4	0.02358490566037736
38_1821	4	0.1619718309859155
380_1830	4	0.005434782608695652
381_1830	4	0.04666666666666667
382_1830	4	0.34183673469387754
383_1825	4	0.017857142857142856
386_1825	4	0.00909090909090909
387_1826	4	0.005681818181818182
389_1826	4	0.029411764705882353
39_1821	4	0.028846153846153848
390_1826	4	0.011111111111111112
392_1826	4	0.03481012658227848
393_1826	4	0.2354368932038835
394_1826	4	0.046762589928057555
395_1830	4	0.02142857142857143
396_1830	4	0.07352941176470588
397_1825	4	0.05040322580645161
398_1831	4	0.08518518518518518
399_1831	4	0.02631578947368421
4_1819	4	0.060714285714285714
40_1822	4	0.07534246575342465
400_1832	4	0.038461538461538464
401_1832	4	0.10106382978723404
403_1833	4	0.19158878504672897
405_1833	4	0.1813186813186813
406_1833	4	0.19545454545454546
407_1833	4	0.20945945945945946
408_1833	4	0.3055555555555556
409_1827	4	0.10625
41_1822	4	0.055970149253731345
410_1834	4	0.03333333333333333
411_1834	4	0.010869565217391304
412_1834	4	0.01327433628318584
413_1834	4	0.005376344086021506
414_1834	4	0.03985507246376811
415_1834	4	0.01891891891891892
416_1834	4	0.07539682539682539
417_1834	4	0.049107142857142856
418_1834	4	0.09813084112149532
419_1834	4	0.00909090909090909
42_1822	4	0.0022222222222222222
420_1827	4	0.1346153846153846
421_1835	4	0.019076305220883535
422_1821	4	0.01072961373390558
423_1821	4	0.06884875846501129
424_1821	4	0.026816608996539794
425_1826	4	0.021153846153846155
426_1827	4	0.013392857142857142
428_1825	4	0.006276150627615063
429_1826	4	0.13309352517985612
43_1822	4	0.06544502617801047
430_1826	4	0.004098360655737705
431_1829	4	0.05339805825242718
432_1830	4	0.05
433_1821	4	0.12162162162162163
434_1830	4	0.003937007874015748
435_1830	4	0.06164383561643835
436_1830	4	0.01764705882352941
437_1830	4	0.001597444089456869
438_1830	4	0.0798611111111111
439_1825	4	0.0029411764705882353
44_1823	4	0.0013550135501355014
440_1828	4	0.010638297872340425
441_1824	4	0.0025906735751295338
442_1825	4	0.007936507936507936
443_1826	4	0.05
444_1826	4	0.006097560975609756
445_1826	4	0.00909090909090909
446_1827	4	0.11813186813186813
447_1827	4	0.11643835616438356
448_1827	4	0.006048387096774193
449_1827	4	0.010869565217391304
45_1823	4	0.018796992481203006
450_1827	4	0.0234375
451_1829	4	0.060619872379216046
452_1829	4	0.0029940119760479044
453_1829	4	0.12857142857142856
454_1830	4	0.033482142857142856
455_1830	4	0.025280898876404494
456_1831	4	0.0035211267605633804
457_1830	4	0.007062146892655367
458_1822	4	0.015957446808510637
459_1822	4	0.08333333333333333
460_1822	4	0.0030303030303030303
461_1822	4	0.07894736842105263
462_1822	4	0.03676470588235294
463_1823	4	0.08333333333333333
464_1823	4	0.004098360655737705
465_1823	4	0.042682926829268296
466_1823	4	0.07083333333333333
